clientid,income,age,loan,LTI,default10yr
1963,35108.55795,40.74341282,4002.991276,0.114017536,0
1964,28858.59887,23.69458972,3764.815174,0.13045731,1
1965,22800.79677,28.19825664,3740.900936,0.164068869,1
1966,29572.9759,39.2304778,5006.253823,0.16928475,0
1967,21982.01737,34.91551629,4265.173704,0.194030131,1
1968,45576.83836,38.67104976,4952.653346,0.108666014,0
1969,55068.66894,51.7573598,4852.766598,0.088122097,0
1970,56441.01624,43.20699111,9043.756044,0.160233756,0
1971,68047.92531,47.69451986,4023.064765,0.05912105,0
1972,36275.73586,30.30818374,644.3841948,0.017763504,0
1973,52389.36685,54.96931281,10398.82059,0.198491053,0
1974,23678.37611,47.4664851,1779.814597,0.075166244,0
1975,37707.64295,31.34404787,268.2909708,0.007115029,0
1976,57753.56896,54.23591535,5067.449964,0.087742629,0
1977,30529.96329,47.60440226,6046.840845,0.1980625,0
1978,44022.26874,31.1926268,1707.67287,0.038791115,0
1979,58533.88468,40.51896256,7832.443321,0.133810414,0
1980,33702.53183,48.14840359,922.0365897,0.027358081,0
1981,40236.87207,52.58077285,4354.314412,0.108217021,0
1982,62619.15599,43.99946111,3959.611772,0.063233234,0
1983,50738.36219,45.99319907,9719.562798,0.191562407,0
1984,64466.76014,33.32714402,8537.369666,0.132430568,1
1985,64636.40219,60.886966,2583.106425,0.039963648,0
1986,22371.52219,39.14222532,2291.856428,0.102445261,0
1987,67994.98847,38.62225938,7289.014109,0.107199284,0
1988,49640.0047,20.54240863,5760.858734,0.116052744,0
1989,42067.24645,24.27061152,4601.606183,0.109386912,0
1990,43662.09269,25.25260926,7269.596897,0.166496758,1
1991,34237.57542,34.10165393,2658.090632,0.077636649,0
1992,26300.44655,45.53938522,2317.393678,0.088112332,0
1993,30803.80616,23.25008412,623.0241528,0.020225557,0
1994,54421.41016,26.8219284,3273.631823,0.060153381,0
1995,24254.70079,37.75162224,2225.284643,0.09174653,0
1996,59221.04487,48.51817941,1926.729397,0.032534539,0
1997,69516.12757,23.16210447,3503.176156,0.050393718,0
1998,44311.44926,28.0171669,5522.786693,0.124635659,1
1999,43756.0566,63.97179584,1622.722598,0.037085668,0
2000,69436.57955,56.15261703,7378.833599,0.106267239,0
