Transaction,Items
A0376,hygiene articles
A0376,pastry
A0376,rolls/buns
A0376,waffles
A0376,whipped/sour cream
A0376,whole milk
A0377,frozen dessert
A0377,napkins
A0377,salty snack
A0377,whole milk
A0378,bottled water
A0378,butter milk
A0378,rolls/buns
A0378,tropical fruit
A0379,bottled water
A0380,butter milk
A0380,yogurt
A0381,newspapers
A0382,coffee
A0383,bottled beer
A0383,liquor
A0384,butter
A0384,candy
A0384,cling film/bags
A0384,frozen vegetables
A0384,hard cheese
A0384,napkins
A0384,onions
A0384,pasta
A0384,specialty fat
A0384,syrup
A0384,whipped/sour cream
A0385,dog food
A0385,frozen meals
A0385,hamburger meat
A0385,hard cheese
A0385,pasta
A0385,salty snack
A0385,shopping bags
A0386,cream cheese 
A0386,liver loaf
A0386,other vegetables
A0386,pastry
A0386,sausage
A0386,shopping bags
A0386,soap
A0387,hard cheese
A0387,napkins
A0387,pastry
A0388,condensed milk
A0388,rolls/buns
A0388,sausage
A0388,tropical fruit
A0389,hamburger meat
A0390,beverages
A0390,frozen dessert
A0390,onions
A0390,whole milk
A0391,coffee
A0392,shopping bags
A0393,bottled water
A0393,pastry
A0393,rolls/buns
A0393,shopping bags
A0393,soda
A0393,yogurt
A0394,soda
A0395,sliced cheese
A0396,coffee
A0396,sausage
A0396,whole milk
A0397,chocolate
A0397,yogurt
A0398,dish cleaner
A0398,domestic eggs
A0398,hygiene articles
A0398,rolls/buns
A0399,whole milk
A0400,meat
A0400,other vegetables
A0400,whipped/sour cream
A0400,whole milk
A0401,bathroom cleaner
A0401,dish cleaner
A0401,hygiene articles
A0401,napkins
A0402,other vegetables
A0402,red/blush wine
A0403,butter milk
A0403,coffee
A0403,fruit/vegetable juice
A0403,long life bakery product
A0403,rolls/buns
A0403,shopping bags
A0403,sliced cheese
A0403,sweet spreads
A0403,whole milk
A0403,yogurt
A0404,Instant food products
A0404,other vegetables
A0404,rolls/buns
A0404,whole milk
A0405,other vegetables
A0405,tropical fruit
A0406,baking powder
A0406,bottled water
A0406,chewing gum
A0406,salty snack
A0407,specialty bar
A0408,ice cream
A0409,frankfurter
A0409,yogurt
A0410,canned beer
A0411,bottled water
A0412,bottled beer
A0412,bottled water
A0412,margarine
A0412,other vegetables
A0412,rolls/buns
A0412,whole milk
A0413,citrus fruit
A0413,onions
A0413,other vegetables
A0413,shopping bags
A0413,tropical fruit
A0414,ham
A0414,hamburger meat
A0414,newspapers
A0414,sausage
A0414,soda
A0414,softener
A0414,whole milk
A0415,domestic eggs
A0415,napkins
A0415,rolls/buns
A0415,specialty bar
A0416,citrus fruit
A0416,curd
A0416,hygiene articles
A0416,other vegetables
A0416,pork
A0416,root vegetables
A0416,tropical fruit
A0417,coffee
A0417,frozen vegetables
A0417,fruit/vegetable juice
A0417,salty snack
A0417,soda
A0417,specialty cheese
A0418,citrus fruit
A0418,fruit/vegetable juice
A0418,pip fruit
A0418,pork
A0418,sparkling wine
A0418,yogurt
A0419,beef
A0419,berries
A0419,domestic eggs
A0419,rolls/buns
A0419,whipped/sour cream
A0420,other vegetables
A0420,pet care
A0421,chewing gum
A0421,chicken
A0421,dishes
A0421,rolls/buns
A0421,sliced cheese
A0421,yogurt
A0422,chewing gum
A0422,soda
A0423,whole milk
A0424,rolls/buns
A0425,bottled beer
A0426,bottled water
A0426,male cosmetics
A0426,pastry
A0426,root vegetables
A0427,pastry
A0428,berries
A0428,cake bar
A0428,pet care
A0428,shopping bags
A0429,bottled water
A0429,canned vegetables
A0429,citrus fruit
A0429,root vegetables
A0429,soda
A0429,softener
A0429,tropical fruit
A0429,yogurt
A0430,canned fruit
A0430,fruit/vegetable juice
A0430,oil
A0430,whole milk
A0431,misc. beverages
A0431,soda
A0432,bottled water
A0432,soda
A0433,other vegetables
A0433,rolls/buns
A0433,tropical fruit
A0434,salty snack
A0435,bottled water
A0435,canned beer
A0436,chocolate
A0437,citrus fruit
A0437,cream cheese 
A0437,frozen vegetables
A0437,UHT-milk
A0438,bottled water
A0438,canned beer
A0438,male cosmetics
A0439,bottled water
A0439,napkins
A0439,onions
A0439,other vegetables
A0439,pastry
A0439,soda
A0440,cat food
A0440,dessert
A0440,oil
A0440,soda
A0441,beef
A0441,coffee
A0441,dental care
A0441,frozen potato products
A0441,hygiene articles
A0441,margarine
A0441,newspapers
A0441,oil
A0441,other vegetables
A0441,rolls/buns
A0441,whole milk
A0442,bottled beer
A0442,bottled water
A0442,brandy
A0442,canned beer
A0442,misc. beverages
A0442,rolls/buns
A0442,zwieback
A0443,beef
A0443,instant coffee
A0443,onions
A0443,other vegetables
A0443,root vegetables
A0443,soda
A0443,tropical fruit
A0444,soda
A0445,coffee
A0445,hygiene articles
A0446,bottled water
A0446,brown bread
A0446,rolls/buns
A0447,beef
A0447,frozen vegetables
A0447,hamburger meat
A0447,margarine
A0447,other vegetables
A0447,pork
A0447,rolls/buns
A0447,shopping bags
A0447,whole milk
A0448,canned beer
A0448,hygiene articles
A0448,liquor (appetizer)
A0448,napkins
A0448,newspapers
A0448,soda
A0449,ham
A0449,ice cream
A0449,other vegetables
A0449,sausage
A0449,white bread
A0450,beef
A0450,other vegetables
A0450,rolls/buns
A0450,root vegetables
A0450,sugar
A0451,bottled beer
A0451,bottled water
A0451,butter
A0451,whole milk
A0452,house keeping products
A0452,hygiene articles
A0452,ice cream
A0452,pork
A0453,berries
A0453,fruit/vegetable juice
A0453,ice cream
A0453,packaged fruit/vegetables
A0453,salty snack
A0453,specialty bar
A0453,whole milk
A0454,curd
A0454,frozen vegetables
A0454,other vegetables
A0454,roll products 
A0454,rolls/buns
A0454,sausage
A0454,whipped/sour cream
A0454,yogurt
A0455,bottled water
A0455,cling film/bags
A0455,misc. beverages
A0456,bottled water
A0456,frozen dessert
A0456,hard cheese
A0456,other vegetables
A0456,packaged fruit/vegetables
A0456,rice
A0456,tropical fruit
A0456,whole milk
A0457,bottled water
A0457,herbs
A0458,rolls/buns
A0458,yogurt
A0459,Instant food products
A0460,specialty chocolate
A0461,coffee
A0462,bottled beer
A0462,liquor
A0463,beef
A0463,root vegetables
A0464,honey
A0464,waffles
A0464,whole milk
A0465,frankfurter
A0465,pastry
A0465,rolls/buns
A0465,snack products
A0465,specialty bar
A0466,curd
A0466,frankfurter
A0466,frozen vegetables
A0466,hygiene articles
A0466,liver loaf
A0466,photo/film
A0466,rolls/buns
A0466,root vegetables
A0466,sausage
A0466,semi-finished bread
A0467,cream cheese 
A0467,other vegetables
A0467,whole milk
A0468,frankfurter
A0468,pickled vegetables
A0468,root vegetables
A0468,seasonal products
A0468,soda
A0469,newspapers
A0469,rolls/buns
A0469,whole milk
A0470,dental care
A0470,frankfurter
A0470,margarine
A0471,other vegetables
A0471,salty snack
A0472,bottled water
A0472,shopping bags
A0473,butter
A0473,hygiene articles
A0473,onions
A0473,pastry
A0473,pork
A0473,rolls/buns
A0473,rum
A0473,whole milk
A0474,bottled water
A0475,domestic eggs
A0475,other vegetables
A0475,specialty cheese
A0475,whipped/sour cream
A0476,canned beer
A0476,curd
A0476,hamburger meat
A0476,pasta
A0476,whole milk
A0477,citrus fruit
A0477,hamburger meat
A0477,other vegetables
A0478,shopping bags
A0479,cream cheese 
A0479,fruit/vegetable juice
A0479,soda
A0479,whole milk
A0480,ice cream
A0481,bottled water
A0481,pastry
A0482,baby cosmetics
A0482,butter milk
A0482,chocolate
A0482,coffee
A0482,cream cheese 
A0482,curd
A0482,dessert
A0482,ham
A0482,long life bakery product
A0482,pip fruit
A0482,sliced cheese
A0482,whipped/sour cream
A0482,white bread
A0482,whole milk
A0483,frankfurter
A0483,soda
A0484,beef
A0484,domestic eggs
A0484,flour
A0484,misc. beverages
A0484,napkins
A0484,organic products
A0484,rice
A0484,rolls/buns
A0484,root vegetables
A0484,sausage
A0484,turkey
A0485,bottled beer
A0486,bottled beer
A0486,bottled water
A0486,napkins
A0487,bottled water
A0487,frozen meals
A0487,hard cheese
A0487,meat
A0487,other vegetables
A0487,soda
A0488,candy
A0488,dessert
A0489,bottled water
A0489,other vegetables
A0489,packaged fruit/vegetables
A0489,UHT-milk
A0490,beverages
A0490,rolls/buns
A0490,soda
A0491,canned fish
A0491,ham
A0491,mustard
A0492,specialty bar
A0493,brown bread
A0493,salty snack
A0493,shopping bags
A0493,soda
A0494,coffee
A0494,cream cheese 
A0494,whole milk
A0495,pastry
A0495,red/blush wine
A0495,rolls/buns
A0496,bottled beer
A0496,nut snack
A0497,bottled beer
A0497,pet care
A0498,citrus fruit
A0498,other vegetables
A0498,soda
A0499,frozen vegetables
A0499,hygiene articles
A0499,other vegetables
A0499,pork
A0500,other vegetables
A0500,shopping bags
A0501,detergent
A0501,white wine
A0502,bottled water
A0502,dessert
A0502,whole milk
A0503,pip fruit
A0503,shopping bags
A0503,white wine
A0504,bottled beer
A0504,soda
A0504,sugar
A0505,candy
A0505,coffee
A0505,fruit/vegetable juice
A0505,pip fruit
A0505,rolls/buns
A0505,tropical fruit
A0506,bottled beer
A0506,bottled water
A0506,cream cheese 
A0506,frozen dessert
A0506,fruit/vegetable juice
A0506,misc. beverages
A0506,root vegetables
A0506,soda
A0506,spread cheese
A0506,white bread
A0507,misc. beverages
A0507,soda
A0508,curd
A0508,whole milk
A0509,bottled water
A0509,male cosmetics
A0509,other vegetables
A0509,tropical fruit
A0509,yogurt
A0510,brown bread
A0510,white bread
A0511,brown bread
A0511,hygiene articles
A0511,sugar
A0512,bottled water
A0512,candy
A0512,coffee
A0512,house keeping products
A0512,red/blush wine
A0512,root vegetables
A0512,shopping bags
A0512,tropical fruit
A0513,domestic eggs
A0514,coffee
A0514,detergent
A0514,hygiene articles
A0514,photo/film
A0515,soda
A0516,whole milk
A0517,bottled beer
A0518,beef
A0518,berries
A0518,cat food
A0518,chocolate
A0518,coffee
A0518,dish cleaner
A0518,frozen fish
A0518,frozen potato products
A0518,mayonnaise
A0518,mustard
A0518,napkins
A0518,newspapers
A0518,oil
A0518,packaged fruit/vegetables
A0518,pork
A0518,soda
A0518,whole milk
A0519,other vegetables
A0519,yogurt
A0520,bottled water
A0520,dishes
A0520,yogurt
A0521,sparkling wine
A0522,bottled water
A0522,candy
A0523,berries
A0523,butter milk
A0523,citrus fruit
A0523,fruit/vegetable juice
A0523,hygiene articles
A0523,other vegetables
A0523,sugar
A0524,hamburger meat
A0524,other vegetables
A0524,rolls/buns
A0524,root vegetables
A0524,whole milk
A0525,packaged fruit/vegetables
A0525,seasonal products
A0526,margarine
A0526,other vegetables
A0527,soda
A0528,bottled water
A0528,frozen potato products
A0528,fruit/vegetable juice
A0528,margarine
A0528,salty snack
A0528,whole milk
A0528,yogurt
A0529,herbs
A0529,yogurt
A0530,citrus fruit
A0530,rolls/buns
A0530,soda
A0530,spread cheese
A0531,misc. beverages
A0532,female sanitary products
A0533,soda
A0534,beverages
A0534,pasta
A0534,shopping bags
A0534,tropical fruit
A0534,white bread
A0534,whole milk
A0535,female sanitary products
A0535,soda
A0536,bottled water
A0536,soda
A0536,waffles
A0536,white bread
A0537,chewing gum
A0537,chocolate marshmallow
A0537,coffee
A0538,baking powder
A0538,chocolate marshmallow
A0538,coffee
A0538,frozen vegetables
A0538,honey
A0538,red/blush wine
A0538,root vegetables
A0538,tropical fruit
A0538,whole milk
A0539,butter milk
A0539,pip fruit
A0539,pork
A0539,whole milk
A0540,bottled water
A0540,citrus fruit
A0541,frankfurter
A0542,frankfurter
A0542,rolls/buns
A0543,curd
A0543,domestic eggs
A0543,frankfurter
A0543,hard cheese
A0543,hygiene articles
A0543,napkins
A0543,pip fruit
A0543,rolls/buns
A0543,shopping bags
A0543,tropical fruit
A0543,UHT-milk
A0544,other vegetables
A0545,fruit/vegetable juice
A0545,newspapers
A0545,yogurt
A0546,bottled water
A0546,brown bread
A0546,cereals
A0546,sausage
A0546,soda
A0546,whole milk
A0546,yogurt
A0547,whole milk
A0548,bottled water
A0548,curd
A0548,pastry
A0548,pip fruit
A0548,whole milk
A0549,whole milk
A0550,other vegetables
A0550,root vegetables
A0551,fruit/vegetable juice
A0551,onions
A0552,specialty chocolate
A0553,domestic eggs
A0553,hamburger meat
A0554,photo/film
A0555,newspapers
A0555,rolls/buns
A0555,snack products
A0555,soda
A0556,canned beer
A0557,canned beer
A0558,bottled beer
A0558,candles
A0558,curd
A0558,frozen meals
A0558,frozen potato products
A0558,kitchen towels
A0558,other vegetables
A0558,soda
A0559,canned beer
A0560,curd
A0560,rolls/buns
A0560,spices
A0560,whipped/sour cream
A0560,zwieback
A0561,butter
A0561,fruit/vegetable juice
A0561,newspapers
A0562,bottled water
A0562,domestic eggs
A0562,other vegetables
A0562,soda
A0562,whole milk
A0562,yogurt
A0563,whole milk
A0564,beef
A0564,curd
A0564,herbs
A0564,sliced cheese
A0564,tropical fruit
A0564,whipped/sour cream
A0564,whole milk
A0564,yogurt
A0565,rolls/buns
A0565,sausage
A0566,soda
A0567,fruit/vegetable juice
A0567,long life bakery product
A0568,coffee
A0568,detergent
A0568,long life bakery product
A0568,rolls/buns
A0568,shopping bags
A0569,bottled water
A0569,candy
A0569,pip fruit
A0569,whole milk
A0570,bottled beer
A0570,chewing gum
A0570,frozen vegetables
A0570,liquor (appetizer)
A0570,napkins
A0570,newspapers
A0571,beverages
A0572,domestic eggs
A0572,hamburger meat
A0572,hygiene articles
A0572,margarine
A0572,oil
A0572,other vegetables
A0572,roll products 
A0572,root vegetables
A0573,fruit/vegetable juice
A0573,other vegetables
A0573,root vegetables
A0573,white wine
A0573,whole milk
A0573,yogurt
A0574,canned beer
A0575,bottled beer
A0575,frozen vegetables
A0576,canned beer
A0577,newspapers
A0578,rolls/buns
A0579,hamburger meat
A0579,salty snack
A0579,UHT-milk
A0580,curd
A0580,pip fruit
A0580,rum
A0580,whole milk
A0581,canned beer
A0582,domestic eggs
A0582,frozen vegetables
A0582,grapes
A0582,root vegetables
A0582,white wine
A0583,butter
A0583,packaged fruit/vegetables
A0583,rolls/buns
A0583,root vegetables
A0583,whipped/sour cream
A0584,canned beer
A0584,citrus fruit
A0584,frozen vegetables
A0584,rolls/buns
A0584,salty snack
A0585,cling film/bags
A0585,pot plants
A0586,baking powder
A0586,bottled beer
A0586,frankfurter
A0586,margarine
A0586,rolls/buns
A0586,whole milk
A0587,red/blush wine
A0587,whole milk
A0588,baking powder
A0588,cereals
A0588,curd
A0588,domestic eggs
A0588,frozen dessert
A0588,frozen meals
A0588,fruit/vegetable juice
A0588,hard cheese
A0588,pork
A0588,soap
A0588,tropical fruit
A0588,whole milk
A0588,yogurt
A0589,chicken
A0589,pastry
A0590,dish cleaner
A0590,dishes
A0590,sausage
A0591,specialty bar
A0592,pastry
A0592,specialty bar
A0592,whipped/sour cream
A0593,brown bread
A0593,root vegetables
A0594,rolls/buns
A0594,soda
A0595,bottled beer
A0595,other vegetables
A0595,red/blush wine
A0596,berries
A0596,bottled water
A0596,butter
A0596,citrus fruit
A0596,hygiene articles
A0596,napkins
A0596,other vegetables
A0596,root vegetables
A0596,rubbing alcohol
A0596,tropical fruit
A0596,whole milk
A0597,brown bread
A0597,pastry
A0597,processed cheese
A0597,soda
A0597,whole milk
A0598,candy
A0598,frankfurter
A0598,pastry
A0598,rolls/buns
A0598,root vegetables
A0598,sausage
A0598,tropical fruit
A0598,whole milk
A0598,yogurt
A0599,coffee
A0599,long life bakery product
A0600,ham
A0600,rolls/buns
A0600,white wine
A0601,canned beer
A0602,canned beer
A0603,canned beer
A0604,canned fish
A0604,pip fruit
A0604,whole milk
A0605,bottled water
A0605,curd
A0605,other vegetables
A0605,pip fruit
A0605,pork
A0605,soda
A0605,sugar
A0605,white bread
A0605,whole milk
A0606,soap
A0607,bottled water
A0607,butter
A0607,frozen meals
A0607,pasta
A0607,pip fruit
A0608,beef
A0608,citrus fruit
A0608,hamburger meat
A0608,mustard
A0608,soap
A0608,whole milk
A0609,bottled beer
A0609,chocolate
A0609,meat
A0609,newspapers
A0609,other vegetables
A0609,rolls/buns
A0609,sausage
A0609,soda
A0609,whole milk
A0609,yogurt
A0610,frozen chicken
A0611,soda
A0612,bottled beer
A0612,bottled water
A0612,brown bread
A0612,curd
A0612,rolls/buns
A0612,seasonal products
A0612,tropical fruit
A0612,yogurt
A0613,other vegetables
A0614,beef
A0614,citrus fruit
A0614,curd
A0614,detergent
A0614,margarine
A0614,newspapers
A0614,oil
A0614,rolls/buns
A0614,specialty bar
A0615,beef
A0615,citrus fruit
A0615,meat
A0615,other vegetables
A0615,pickled vegetables
A0615,pork
A0615,root vegetables
A0615,whole milk
A0616,butter
A0616,hamburger meat
A0616,meat
A0616,newspapers
A0616,packaged fruit/vegetables
A0616,root vegetables
A0616,whole milk
A0617,bottled water
A0617,long life bakery product
A0617,newspapers
A0617,red/blush wine
A0617,soda
A0618,rolls/buns
A0619,canned beer
A0619,pastry
A0620,pastry
A0620,pork
A0620,sauces
A0620,whole milk
A0621,light bulbs
A0621,newspapers
A0621,pastry
A0621,pip fruit
A0621,sliced cheese
A0621,white wine
A0622,beef
A0622,bottled water
A0622,citrus fruit
A0622,frozen vegetables
A0622,rolls/buns
A0622,skin care
A0622,tropical fruit
A0622,UHT-milk
A0622,yogurt
A0623,beef
A0623,berries
A0623,brown bread
A0623,citrus fruit
A0623,coffee
A0623,kitchen towels
A0623,sugar
A0624,rolls/buns
A0624,spices
A0625,butter
A0625,canned vegetables
A0625,citrus fruit
A0625,curd
A0625,frozen vegetables
A0625,herbs
A0625,misc. beverages
